system:index,B11,B12,B3,B4,B5,B6,B7,B8,B8A,NBRI,NDMI,NDVI,NDWI,SAVI,VH,VH_variance,VV,VV_VH,VV_variance,class,latitude_209564535,longitude_209564535,.geo
2073,0.119,0.0413,0.0935,0.0616,0.07735,0.2112,0.296,0.247,0.3328,0.7134929,0.34972677,0.6007777,-0.4508076,0.34392777,-12.980173,0.4272775180483279,-6.38235,-0.34075224,0.3710786905986474,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.10614539744525,-1.575113491148205]}"
2074,0.1338,0.0488,0.0939,0.06195,0.0885,0.2345,0.3108,0.27365,0.35335,0.6973174,0.34323227,0.6308105,-0.48904908,0.3800263,-12.499562,0.37243382070522557,-6.1732597,-0.33879733,0.3309074578898574,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.14137614945798,-1.5491809914402175]}"
2075,0.1923,0.0715,0.0862,0.0531,0.0915,0.2481,0.3344,0.3188,0.3727,0.63361514,0.24750537,0.7144394,-0.574321,0.45710516,-13.910585,0.39651810556474726,-7.5820103,-0.29445374,0.34262104351213196,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.47272072431419,-1.677030154963875]}"
2076,0.1174,0.042,0.0848,0.054,0.0779,0.213,0.2862,0.2655,0.3266,0.7268293,0.3867851,0.6619718,-0.5158436,0.3871263,-12.57103,0.3887557179079053,-6.8832393,-0.29236722,0.3894073974780028,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.23656805803282,-0.9796182990438339]}"
2077,0.10755,0.0406,0.08765,0.0567,0.07895,0.198,0.2616,0.2353,0.2973,0.70569044,0.37261194,0.61164385,-0.45719153,0.33825758,-13.602091,0.3695874866520512,-7.225265,-0.3061755,0.3232317152162967,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.59675711092798,-1.1827386178391377]}"
2078,0.11125,0.03715,0.0957,0.0553,0.08445,0.22215,0.29105,0.27715,0.32985,0.76360166,0.427137,0.6673184,-0.4866568,0.39975375,-15.51291,0.3245925283008546,-9.865008,-0.22255182,0.365564495719946,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.59503188479701,-1.2268193875548015]}"
2079,0.1406,0.0498,0.0967,0.0641,0.0928,0.23735,0.32375,0.3012,0.37025,0.71623933,0.3635129,0.6490556,-0.51394826,0.41101354,-13.901655,0.46586847071403764,-6.5904207,-0.35678348,0.3324094201962519,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.06650069846773,-1.5974155582338183]}"
2080,0.107,0.0404,0.0847,0.0529,0.074,0.1913,0.2476,0.2308,0.2854,0.70206493,0.36648905,0.62707084,-0.46307448,0.3405002,-13.437012,0.42417517346356703,-7.7194057,-0.270254,0.33941382856077595,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60407250980205,-1.1813366624029866]}"
2081,0.1069,0.039,0.0954,0.0628,0.0823,0.1845,0.2511,0.2342,0.2876,0.7144949,0.37320435,0.5771044,-0.4211165,0.3225847,-13.20884,0.3196824284817126,-6.855797,-0.31662887,0.39488913472654197,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60411826541593,-1.2279624605073605]}"
2082,0.1028,0.0366,0.089,0.0531,0.077,0.1819,0.2436,0.2584,0.2788,0.7518644,0.43078628,0.659069,-0.48762232,0.37948242,-13.727271,0.3788709372092143,-7.3633175,-0.30174375,0.34874647774041767,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63837909653591,-1.1686779480868692]}"
2083,0.108,0.0388,0.0853,0.0555,0.0759,0.1953,0.261,0.2391,0.2985,0.72076285,0.37770092,0.62321794,-0.47410604,0.34658948,-14.172073,0.48768902906027023,-7.921639,-0.28290558,0.35391032690281854,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62605811487364,-1.1676966467695447]}"
2084,0.1102,0.03775,0.07945,0.05035,0.07485,0.1962,0.26545,0.27415,0.31415,0.7579353,0.42656434,0.68967646,-0.5506222,0.40715587,-14.65733,0.36406524411920316,-8.411187,-0.27076477,0.36921049611280665,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.64462082103526,-1.2235370618940937]}"
2085,0.1026,0.0354,0.0794,0.0517,0.0744,0.1922,0.2559,0.2461,0.2981,0.7484902,0.41152853,0.6527871,-0.51213515,0.36550513,-13.832216,0.37079965561586015,-7.7774158,-0.28018987,0.3734454557419742,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63618718510305,-1.168226250158045]}"
2086,0.1051,0.0379,0.0763,0.0516,0.0718,0.1884,0.2569,0.241,0.2822,0.728218,0.3926611,0.64730006,-0.5190671,0.35844058,-14.070129,0.40356429811392047,-7.854849,-0.28347942,0.3164804980493976,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63906278800738,-1.1911378094334817]}"
2087,0.1273,0.04585,0.0926,0.0564,0.0836,0.2208,0.29435,0.26645,0.33475,0.7063721,0.35339683,0.6506117,-0.48419437,0.38290694,-14.422544,0.4326271445402625,-8.019622,-0.28530768,0.3597313769898527,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.22453006251685,-1.016159695767859]}"
2088,0.1096,0.0376,0.0836,0.0544,0.075,0.20655,0.2795,0.2746,0.32695,0.75912875,0.42946383,0.6693009,-0.53322166,0.39843184,-11.348191,0.33885679924748047,-5.02001,-0.38661432,0.39387731177438035,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.22991014955183,-0.9762102110407]}"
2089,0.1281,0.0495,0.09715,0.06515,0.08785,0.20735,0.26885,0.23925,0.3055,0.6571429,0.30257252,0.57194483,-0.4224138,0.32465193,-12.817642,0.40117402935598534,-7.0727143,-0.2888298,0.32794328618119906,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.21098360535044,-1.0126131848568378]}"
2090,0.09645,0.03305,0.07805,0.05,0.0685,0.17555,0.2379,0.2074,0.27375,0.7250988,0.36514726,0.6114996,-0.45314413,0.3117243,-13.078618,0.3908736609886887,-6.7660317,-0.31810015,0.3603762790656688,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62565613822721,-1.137723407034168]}"
2091,0.1213,0.0427,0.0884,0.0564,0.0804,0.2157,0.2881,0.2858,0.3326,0.74003047,0.40407765,0.6703682,-0.5275254,0.4085728,-13.116554,0.39437307246900843,-7.2036366,-0.2909873,0.2788715735740368,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.23141728066265,-0.9910166326610977]}"
2092,0.1084,0.0406,0.0871,0.0555,0.0789,0.1906,0.2659,0.2474,0.303,0.71805555,0.3906689,0.6335424,-0.4792227,0.35851288,-12.981588,0.4031957859151234,-7.0674405,-0.29498428,0.43267686499673746,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60493288517053,-1.1495454128523062]}"
2093,0.1217,0.0434,0.09155,0.0583,0.08335,0.2123,0.28065,0.2567,0.32085,0.7107631,0.35676536,0.62984127,-0.4742283,0.3651534,-11.852073,0.3339420818004051,-5.136892,-0.39526722,0.4753074376546363,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.0628933235463,-1.604463691781513]}"
2094,0.12855,0.0457,0.0948,0.0585,0.0874,0.23175,0.3143,0.30155,0.3551,0.73678905,0.40223205,0.67504513,-0.52163494,0.42389977,-12.0296335,0.34165255145644835,-6.9513307,-0.26754716,0.3495611823583526,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.11679079500387,-1.5580036933728671]}"
2095,0.13,0.04885,0.0928,0.0596,0.08865,0.2219,0.304,0.2873,0.34445,0.70935595,0.37694705,0.6563851,-0.5117074,0.40329435,-13.905614,0.3444285230922617,-7.367599,-0.30733556,0.3163927425437265,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.1638377038607,-1.6219144097671852]}"
2096,0.13485,0.0464,0.09655,0.06275,0.08885,0.22465,0.3107,0.3039,0.3593,0.73508424,0.38529918,0.65771174,-0.51779246,0.41738304,-13.423602,0.4496262687271961,-6.7840915,-0.3285635,0.44647471198218014,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.0878181219516,-1.6011153006128749]}"
2097,0.09245,0.0351,0.07685,0.0496,0.0688,0.15845,0.21745,0.1786,0.25185,0.6715021,0.31783804,0.5652936,-0.3983167,0.2657237,-13.326208,0.36057071144433195,-6.611832,-0.33676207,0.3102924718084239,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63662289115845,-1.1692502353591065]}"
2098,0.1151,0.0419,0.0825,0.0518,0.0791,0.2109,0.2834,0.2696,0.3282,0.73097914,0.40161166,0.6776602,-0.5313831,0.39773557,-13.630239,0.46339872401402005,-7.1983595,-0.30880037,0.31748733957188513,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.23473117291826,-0.9768668818408398]}"
2099,0.0879,0.0342,0.0784,0.0487,0.0683,0.176,0.2239,0.202,0.2601,0.7104149,0.393584,0.61148787,-0.44079888,0.3063141,-12.864291,0.43453005342888673,-6.688584,-0.3158465,0.2920396151115682,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.58339649937253,-1.224218698849778]}"
2100,0.124,0.0477,0.09215,0.0579,0.0827,0.2023,0.26805,0.2677,0.30135,0.69752693,0.3668624,0.64434886,-0.4878421,0.3811773,-14.137168,0.37790701413373995,-8.543813,-0.2466099,0.38220480129946566,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.22096492318524,-1.015755137761176]}"
2101,0.1003,0.0371,0.0794,0.0501,0.0711,0.1828,0.25,0.2332,0.2877,0.7254902,0.39850074,0.64631134,-0.49200255,0.35063195,-13.016329,0.41755611003597437,-7.6502604,-0.25964946,0.329278150962768,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63111413836478,-1.2263588583460614]}"
2102,0.1562,0.0511,0.0982,0.0639,0.1008,0.29195,0.3798,0.32895,0.426,0.731088,0.3560754,0.674685,-0.54020834,0.44528756,-13.528844,0.33626076956245754,-6.5976243,-0.34438333,0.3489495270259866,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.14812280680344,-1.5496826737564937]}"
2103,0.1809,0.0687,0.0888,0.0559,0.0906,0.2532,0.3432,0.3276,0.3905,0.65329295,0.2884956,0.7084746,-0.57348704,0.46129033,-14.396405,0.3890580670281878,-7.1456614,-0.33658537,0.34645862372377856,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[102.46875379080109,-1.6747021401288609]}"
2104,0.098,0.0361,0.0809,0.0512,0.0719,0.17965,0.24,0.2095,0.2657,0.7060261,0.36260164,0.60721135,-0.44283748,0.31214672,-13.510356,0.4395274540469245,-7.1912103,-0.30524966,0.339591510380135,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.6352082153672,-1.1703081351042528]}"
2105,0.1163,0.0426,0.09085,0.05715,0.08525,0.2113,0.28045,0.26935,0.32075,0.7268793,0.39686242,0.64992344,-0.495558,0.38511795,-14.433564,0.38913305039007184,-7.96773,-0.28863665,0.3884771389028998,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62228798678169,-1.1670241195474782]}"
2106,0.13035,0.04795,0.0912,0.05975,0.0868,0.21455,0.29105,0.2595,0.33375,0.68807936,0.33128127,0.6256852,-0.47989735,0.36573085,-12.371644,0.3445977791668966,-6.772707,-0.29245895,0.3463938303762433,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.14030491834319,-1.5595780928862233]}"
2107,0.1247,0.0438,0.0863,0.0529,0.07865,0.21055,0.28675,0.2692,0.33065,0.7201278,0.36684436,0.67153054,-0.5144866,0.39466,-14.438173,0.4090646921093253,-8.1023245,-0.28108737,0.3255356928797646,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.07558319324659,-1.602889074771058]}"
2108,0.13445,0.04715,0.09065,0.0566,0.0886,0.2349,0.3141,0.30015,0.3626,0.7284768,0.38127014,0.682691,-0.5360798,0.42640793,-13.027646,0.4484506383832875,-6.737181,-0.31826562,0.31393536299928115,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.08467004829619,-1.5720020665582264]}"
2109,0.1055,0.0352,0.0823,0.0504,0.0723,0.1865,0.2553,0.2486,0.2848,0.751938,0.40412316,0.66287625,-0.5025688,0.37209013,-11.286653,0.3488659395508762,-5.486793,-0.3457763,0.3771044661257239,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.63525672425112,-1.2239939088780818]}"
2110,0.1263,0.0477,0.0898,0.0597,0.086,0.2066,0.2775,0.2645,0.3174,0.69442666,0.35363352,0.6317088,-0.49308494,0.37272504,-13.694316,0.4397811633283979,-8.298264,-0.2453579,0.3493636260900459,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.23356435678316,-0.9918620157643309]}"
2111,0.1307,0.046,0.091,0.0551,0.0879,0.2313,0.3102,0.2942,0.3608,0.72957087,0.3847964,0.6845119,-0.5275182,0.42228895,-13.139823,0.44937260431149184,-7.3315444,-0.28372693,0.41180889550625466,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.06889939494503,-1.6006344701901707]}"
2112,0.11505,0.0393,0.08475,0.0511,0.0758,0.2079,0.27315,0.262,0.30355,0.73913044,0.3897361,0.6735867,-0.5111752,0.38906652,-13.072334,0.3883348219200258,-7.214032,-0.28878027,0.3375891337791632,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.22950835761247,-1.0155009787175624]}"
2113,0.09685,0.0353,0.09045,0.0565,0.0753,0.1821,0.25065,0.2528,0.2806,0.7549462,0.4460174,0.6346589,-0.4729789,0.36383292,-13.590434,0.4356657769710566,-7.384267,-0.29588822,0.3378642668413683,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.6149208438987,-1.152533939355237]}"
2114,0.1164,0.0434,0.0942,0.0589,0.0853,0.2162,0.29,0.2821,0.3357,0.73333335,0.41580927,0.6545454,-0.49933562,0.3980975,-13.52942,0.47507694242076326,-7.591658,-0.2811297,0.43107239154147337,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.24820590364845,-0.9777076731952286]}"
2115,0.141,0.0495,0.0946,0.0606,0.0947,0.2493,0.33435,0.3057,0.37715,0.7212838,0.3687038,0.66912365,-0.5273545,0.4243911,-12.9011755,0.42787753301288944,-6.804763,-0.3093693,0.3780478752307683,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.06745409758433,-1.5993895016369921]}"
2116,0.1273,0.0429,0.0899,0.0606,0.0864,0.2269,0.3027,0.291,0.3467,0.74303687,0.39134595,0.6552901,-0.5279601,0.40582433,-12.26237,0.4650630957458806,-5.622972,-0.37122008,0.452530553885353,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.07855734618735,-1.5753903181017472]}"
2117,0.0957,0.0334,0.0826,0.0514,0.0696,0.1729,0.2326,0.2249,0.2685,0.741386,0.4029944,0.62794065,-0.46276426,0.33524412,-14.806178,0.35623114909584785,-8.453269,-0.27313244,0.2918846041064853,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62318441833592,-1.136280689736982]}"
2118,0.12785,0.04355,0.0898,0.06095,0.08345,0.2197,0.29975,0.29145,0.34855,0.74,0.3901741,0.65408623,-0.528918,0.4056194,-13.719108,0.4247062607152472,-7.8984575,-0.26925555,0.33694557548454007,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.09231488180211,-1.6016554987268607]}"
2119,0.0905,0.0354,0.0798,0.0507,0.0672,0.1824,0.2373,0.2336,0.2783,0.736803,0.4415304,0.6433345,-0.49074665,0.34980237,-14.21583,0.36541140404236216,-7.797311,-0.29157668,0.328162394446057,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.62951164874644,-1.1911417835778118]}"
2120,0.1126,0.038,0.0858,0.0542,0.0725,0.2114,0.2843,0.2723,0.3201,0.75507575,0.41491297,0.6679939,-0.5208042,0.39582577,-13.471072,0.34813698724710207,-7.7245107,-0.2711207,0.30530081825866784,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60064133974713,-1.2281813588300874]}"
2121,0.1198,0.042,0.0936,0.0634,0.0824,0.2123,0.29,0.2558,0.3313,0.7179315,0.36208734,0.6027569,-0.4642244,0.35229492,-12.774409,0.4364247477562486,-7.3614187,-0.26882383,0.36934746661735574,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.09706378821714,-1.5759931257044786]}"
2122,0.1401,0.0495,0.096,0.06015,0.08925,0.2365,0.32095,0.30455,0.3662,0.72037846,0.36984143,0.67013985,-0.5206591,0.42396206,-14.170939,0.386949118297584,-7.867271,-0.2860336,0.3854775890573734,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.14337778169958,-1.5491912487201749]}"
2123,0.1426,0.0471,0.0922,0.0572,0.0878,0.2574,0.34515,0.32715,0.39555,0.74829656,0.39286852,0.7023546,-0.5602718,0.45787865,-14.089445,0.364587275423105,-7.2425933,-0.32096565,0.3626000450334441,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.12575447855404,-1.5498090277260892]}"
2124,0.13705,0.04735,0.0958,0.05895,0.08515,0.24125,0.32745,0.3294,0.36275,0.7486397,0.41237003,0.69640785,-0.5493885,0.45666122,-15.027815,0.4800732367064171,-8.637322,-0.27003828,0.3302446982201914,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.13115449187003,-1.527315796461571]}"
2125,0.1431,0.0495,0.0951,0.0621,0.0913,0.2404,0.3263,0.3012,0.374,0.71770746,0.35584068,0.65813375,-0.52006054,0.41544074,-13.614478,0.33465109122499825,-8.246109,-0.24557297,0.37037690533106016,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.0652046163144,-1.6039128853207767]}"
2126,0.1221,0.0441,0.0902,0.061,0.0852,0.2153,0.2931,0.2623,0.3273,0.712141,0.36472425,0.6226415,-0.48822698,0.36675575,-12.661044,0.3729885007340741,-6.8645954,-0.29686344,0.31510029540770407,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.09255896940782,-1.6060839867804115]}"
2127,0.14315,0.0488,0.0899,0.0582,0.09025,0.2558,0.3448,0.3101,0.3913,0.728058,0.36833975,0.6839533,-0.5505,0.43516064,-13.032225,0.3962609394228167,-8.147654,-0.23062322,0.2959219451773656,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.11917241612416,-1.5289293664581665]}"
2128,0.1394,0.0523,0.0976,0.0606,0.0958,0.2571,0.35335,0.34105,0.40025,0.73407906,0.41971067,0.69824475,-0.5549983,0.4665613,-13.582103,0.4316658410215446,-7.8669624,-0.26645172,0.3732585255508951,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.12867318579356,-1.5533477589278737]}"
2129,0.1365,0.0502,0.09605,0.0626,0.0903,0.2356,0.3198,0.2967,0.3664,0.7105794,0.36980608,0.6515447,-0.51088476,0.40864658,-13.632324,0.4020965359679849,-6.639776,-0.34493455,0.37948817709145466,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.13767059664417,-1.5550576297768235]}"
2130,0.1261,0.0455,0.0915,0.0567,0.0817,0.2163,0.2982,0.2733,0.3464,0.71455455,0.3685528,0.6563636,-0.49835527,0.3914458,-13.06923,0.3792698660757452,-6.6553373,-0.32517278,0.40714573976010726,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.09643123815883,-1.5778379793163448]}"
2131,0.13335,0.0457,0.0943,0.0613,0.088,0.2397,0.32165,0.3201,0.3673,0.7501367,0.41184255,0.6785527,-0.54488415,0.44043568,-14.527679,0.4893492659499259,-9.0201025,-0.23388945,0.40728547306210494,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.1228703824507,-1.5504444925265006]}"
2132,0.1217,0.044,0.0937,0.06045,0.08365,0.2095,0.28145,0.2763,0.3246,0.7252576,0.38844225,0.64097995,-0.49351352,0.38694355,-13.801763,0.36383162025542504,-8.092283,-0.26077774,0.3567154750759278,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.12678733451696,-1.5276351115292663]}"
2133,0.10145,0.03525,0.07915,0.04915,0.07125,0.19925,0.2679,0.25985,0.3085,0.7610979,0.4384168,0.681877,-0.5330383,0.39066747,-13.243316,0.3230638748348369,-7.560007,-0.27319235,0.2853065888582291,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.61410238735529,-1.150704998253841]}"
2134,0.12915,0.0441,0.0933,0.05315,0.08405,0.23195,0.31105,0.305,0.35805,0.74735034,0.40504435,0.703197,-0.5315089,0.44022027,-13.333349,0.4907347765895196,-6.977804,-0.31290913,0.42534620706429305,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.07841131538339,-1.6065123800818977]}"
2135,0.1192,0.04,0.0886,0.05375,0.0795,0.21575,0.29405,0.27705,0.33565,0.74767387,0.3983596,0.67503023,-0.51538354,0.4031656,-14.456591,0.3952820015490346,-8.47775,-0.26069382,0.32506930601720896,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.26767034143697,-1.0107355522632528]}"
2136,0.1256,0.0469,0.0931,0.0569,0.091,0.2202,0.3008,0.2815,0.3411,0.7143727,0.38295263,0.6637116,-0.5029365,0.40183684,-12.996603,0.3939527844476416,-6.680986,-0.32095483,0.38664225065659963,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.27136228133617,-0.9848489217865452]}"
2137,0.1236,0.0446,0.0891,0.055,0.0828,0.2242,0.304,0.2909,0.3502,0.7341282,0.4036188,0.681989,-0.5310526,0.41831183,-13.105338,0.3780712558965007,-6.9778366,-0.30510622,0.3940330550186104,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.08620767106964,-1.6069205539594802]}"
2138,0.1144,0.0422,0.0881,0.0536,0.0813,0.2139,0.2804,0.2592,0.3241,0.71997344,0.3875803,0.657289,-0.49265766,0.37942916,-12.022312,0.3556931868532871,-5.7953024,-0.34948617,0.338435781287707,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.59348645329902,-1.2276436645564728]}"
2139,0.1352,0.0453,0.0905,0.0551,0.0866,0.2465,0.3359,0.3013,0.3802,0.7386036,0.38052693,0.69079685,-0.5380296,0.43122372,-12.47647,0.33468916102479795,-6.1756654,-0.3378061,0.3491226698034282,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.090649935705,-1.5728572924963056]}"
2140,0.1297,0.0481,0.08965,0.0626,0.0831,0.20825,0.27605,0.2621,0.3169,0.6898775,0.33792752,0.6144133,-0.490263,0.36285922,-13.201765,0.4094061509313178,-7.657199,-0.26581216,0.3583399552986428,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.27541943743564,-1.0057665907014164]}"
2141,0.1194,0.044,0.0882,0.0574,0.0714,0.1959,0.2593,0.2515,0.3051,0.7021997,0.3561607,0.6283587,-0.48071828,0.35993326,-12.282657,0.39390238127114685,-6.5695786,-0.30304515,0.3891412193844275,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.22260015556564,-0.9775408468814487]}"
2142,0.1337,0.0482,0.0966,0.0638,0.089,0.2407,0.322,0.3128,0.3671,0.732964,0.4011198,0.66117895,-0.5280899,0.42607802,-13.526176,0.40140679610045993,-7.930105,-0.26081276,0.3893399043687644,2,,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.11703598905044,-1.526808074078463]}"
